TransactionAmount,CustomerAge,AccountBalance,TransactionPercentage,CustomerOccupation_encoded,Cluster,PC1,PC2,CustomerOccupation
21.21,55,9575.42,0.2215046441827095,1,2,4226.996657225541,-274.5711222519084,Engineer
423.53,50,5453.4,7.766347599662596,0,1,106.74113043909256,145.31067832593357,Doctor
142.1,18,1545.64,9.193602650034936,3,0,-3802.230025432158,-119.37540979941795,Student
1413.24,58,7272.01,19.43396667496332,1,1,1929.5839738547647,1127.2005404088013,Engineer
114.15,19,1612.4,7.079508806747706,3,0,-3735.5856765742205,-147.65809984112934,Student
275.98,72,6151.05,4.486713650514953,2,1,803.7812663818167,-5.210008741502378,Retired
590.68,27,852.2,69.31236798873502,3,0,-4493.840821492423,333.7420206860854,Student
152.42,42,9141.79,1.6672883538125465,0,2,3793.918204000337,-141.5490899260242,Doctor
395.77,43,6425.99,6.158895360870465,0,1,1079.1935358365736,113.37222309602691,Doctor
207.82,19,229.02,90.74316653567374,3,0,-5118.7202766797645,-45.67228945296691,Student
220.52,57,1793.09,12.298323006653321,2,0,-3554.4000518068533,-41.90409767932738,Retired
281.47,34,4437.48,6.343014503727342,1,1,-909.7972830007602,7.572252841044417,Engineer
57.91,58,3641.06,1.590470906823837,1,0,-1707.1304411803053,-212.61364607862762,Engineer
30.48,32,11481.85,0.2654624472537091,0,2,6133.413012967168,-273.4366306936969,Doctor
1152.58,65,7567.17,15.231321616932089,2,1,2223.633632133481,865.2864221329675,Retired
453.09,48,6708.65,6.75381783220171,0,1,1362.102609217036,169.48840938789834,Doctor
424.47,22,5491.55,7.729511704345768,3,1,144.8575457393972,146.05360504126332,Student
228.4,67,9598.43,2.379555823191918,0,2,4250.911562368869,-67.4935643791791,Doctor
67.17,63,14410.44,0.4661203960461998,0,2,9062.165178221494,-249.17092608699613,Doctor
284.89,53,9738.6,2.925369149569753,0,2,4391.304045333555,-11.625367970494494,Doctor
118.69,33,749.34,15.83927189259882,0,0,-4598.61489469369,-139.17493125899426,Doctor
221.33,27,1185.43,18.670862050057785,3,0,-4162.101897171866,-38.358201610461265,Student
252.31,26,1584.6,15.922630316799195,3,0,-3762.7987284492337,-9.17168010036724,Student
58.85,71,1789.8,3.2880768800983353,2,0,-3558.3501885685328,-203.73766451114744,Retired
194.68,32,14494.18,1.3431598062118726,0,2,9146.411785357042,-122.08513636715662,Doctor
433.53,38,6368.32,6.807603889251797,0,1,1021.6792369500472,151.37372023901423,Doctor
178.26,59,1137.13,15.676307897953617,2,0,-4210.538715054021,-81.25399464359725,Retired
207.65,34,5143.8,4.036898790777246,1,1,-203.79964760183248,-69.28584669410563,Engineer
237.0,49,14021.4,1.690273439171552,0,2,8673.84174201217,-77.74349108225596,Doctor
1169.59,28,5946.45,19.668709902546897,3,1,602.9491267556486,889.2664239965453,Student
347.63,25,1400.04,24.830004857004088,3,0,-3946.9652603186587,87.1527329434071,Student
517.68,31,11305.81,4.578884661956994,0,2,5959.466603655254,214.42006071506677,Doctor
36.25,52,193.06,18.776546151455506,0,0,-5155.2249438937415,-219.10335187961877,Doctor
46.53,42,4468.12,1.041377581622696,1,1,-880.149578079091,-227.5401471076391,Engineer
207.47,53,1688.9,12.284327076795547,0,0,-3658.649879088779,-54.510542200397225,Doctor
199.7,43,7574.45,2.6364950590471916,1,1,2226.8006681017887,-87.59684163256995,Engineer
307.89,62,2637.55,11.673333206953421,2,0,-2709.5657393365027,41.824039969003366,Retired
403.63,31,3304.02,12.216330409622218,1,0,-2042.7325122872326,134.66667866576825,Engineer
20.06,27,445.21,4.505738864805372,3,0,-4903.1512357389,-236.81029492878952,Student
236.57,79,3488.77,6.780899858689452,2,0,-1858.6314189826826,-33.20745913293044,Retired
0.32,39,7158.58,0.004470160283184654,1,1,1810.0759880215992,-285.2021608912202,Engineer
14.28,23,1597.51,0.8938911180524691,3,0,-3750.888094312899,-247.5983718811302,Student
232.35,33,4186.25,5.550313526425798,1,1,-1161.2357177059603,-40.48230502291776,Engineer
317.53,44,6237.68,5.090514422028702,1,1,890.551701957711,35.93746366041154,Engineer
74.67,43,3449.35,2.164755678606114,1,0,-1898.7866109740694,-195.04702568159422,Engineer
65.01,29,10235.19,0.6351616335407549,0,2,4886.912716540633,-233.61458900445507,Doctor
0.45,34,8670.23,0.005190173732415404,1,1,3321.701271091625,-291.50492080577476,Engineer
364.13,63,8198.0,4.441693095877043,0,1,2851.074882345566,74.18579935824351,Doctor
340.13,24,1149.74,29.583210117069946,3,0,-4197.305813215289,80.85973241568865,Student
15.81,69,8384.85,0.18855435696524087,0,1,3036.436707312151,-274.8912965151097,Doctor
222.66,39,14466.38,1.5391549233464075,0,2,9118.741589547262,-93.98531257099106,Doctor
638.24,48,5695.78,11.205488976048935,1,1,350.03434726439355,358.9934702511025,Engineer
241.21,31,1220.86,19.757384139049524,1,0,-4126.5832318686935,-18.600854428677366,Engineer
171.16,51,6126.5,2.7937647922957645,2,1,778.7554371014712,-109.95388649064319,Retired
1360.67,29,2861.65,47.54844233222092,1,0,-2481.045228978049,1094.2021500509018,Engineer
37.65,27,411.78,9.14323182281801,3,0,-4936.51468462298,-218.94878176974103,Student
25.77,68,4331.54,0.5949385207108788,2,1,-1016.7826560717167,-247.69230183157535,Retired
789.8,40,13948.09,5.662424030817123,0,2,8602.897300859782,475.2274038612816,Doctor
308.85,20,333.19,92.6948587892794,3,0,-5014.118515605499,54.92854538188146,Student
364.81,25,1145.23,31.854736603127755,3,0,-4201.712752239026,105.61628194633471,Student
490.82,26,8704.27,5.6388416260065455,1,1,3357.8339938745985,198.65791364041633,Engineer
1021.38,61,6223.26,16.412298377377773,0,1,879.166953537434,739.8889110229225,Doctor
85.03,51,4597.57,1.8494552557111694,2,1,-750.5252003414371,-189.57304488830778,Retired
307.75,64,1061.58,28.98980764520809,0,0,-4285.550204027655,48.8991875007207,Doctor
333.67,36,9238.08,3.611897710346739,1,2,3890.976787633642,39.26077160510141,Engineer
589.89,56,9404.63,6.27233607276416,1,2,4058.650655504306,294.7605690490374,Engineer
372.08,66,13330.74,2.7911428772896327,0,2,7983.792981359337,60.2652297076915,Doctor
103.81,36,7044.63,1.4736047173520823,0,1,1696.5670345372246,-181.23418648774796,Doctor
69.43,30,9281.85,0.7480189832845824,1,2,3933.6044746194975,-225.13889913141878,Engineer
110.4,56,8639.36,1.2778724349951849,0,1,3291.33230441095,-181.40899729731623,Doctor
275.65,28,4957.57,5.560183719039771,1,1,-389.7450455169537,-0.4866321399404967,Engineer
336.01,63,9938.2,3.3809945462961095,0,2,4591.134240694443,38.64857418984343,Doctor
251.8,62,11796.66,2.1345024778199932,0,2,6449.209242224825,-53.46300233018215,Doctor
334.07,59,7306.79,4.572048738228415,1,1,1959.740539931513,47.927332285743034,Engineer
52.44,27,3157.75,1.6606761143219062,3,0,-2190.4991770621123,-216.06131684341764,Student
1030.85,25,1941.8,53.087341641775666,3,0,-3402.3239441940373,768.5998237392225,Student
141.37,46,1019.77,13.862929876344667,1,0,-4328.069421795145,-117.69775340479933,Engineer
211.7,50,12272.78,1.724955552042813,0,2,6925.135499456773,-95.59571580643404,Doctor
61.4,41,7892.87,0.777917284840622,1,1,2544.621383018003,-227.24605467128902,Engineer
308.23,60,4150.63,7.426101579760182,2,0,-1196.4967120854153,35.602956047668386,Retired
111.41,21,1204.11,9.25247693317056,3,0,-4143.884386331124,-148.5943289219333,Student
675.49,61,1893.0,35.683571051241415,2,0,-3452.572456256322,413.1343131795785,Retired
29.72,26,1059.62,2.8047790717427,3,0,-4288.704909482398,-229.81831452192387,Student
301.73,67,990.74,30.4550134243091,0,0,-4356.414447846323,43.23001159328987,Doctor
294.61,60,7375.59,3.994392313021738,2,1,2028.3717863321754,8.176630315238299,Retired
106.43,52,9403.12,1.1318583619054101,1,2,4055.0605902763245,-188.63340131510375,Engineer
381.52,36,5798.92,6.579156118725556,0,1,452.05978161200983,101.79865650506429,Doctor
1142.76,25,1498.93,76.2383833801445,3,0,-3844.75433229275,883.0277976910571,Student
5.66,40,5434.64,0.10414673281026894,1,1,86.18148426738571,-272.5311120173612,Engineer
209.09,48,9100.81,2.2974878060304524,0,1,3753.189718413124,-84.70442471131753,Doctor
521.81,47,4750.96,10.983253910788555,1,1,-595.277068648068,246.6247293550328,Engineer
588.36,33,8434.99,6.975230557475469,1,1,3088.984475607199,297.346983201317,Engineer
146.67,20,1569.75,9.343526039178213,3,0,-3778.0983054462304,-114.90313268440627,Student
176.52,73,7132.08,2.4750143015782213,2,1,1784.3755776164862,-108.8546388358256,Retired
57.34,27,1100.64,5.209696176769879,3,0,-4247.570009782278,-202.31270346013608,Student
294.77,77,2272.17,12.973060994555862,2,0,-3074.980902786422,30.319714657289524,Retired
881.32,31,2287.93,38.5204092782559,1,0,-3056.8044472793613,617.2411793250126,Engineer
162.59,64,7104.83,2.288443213982601,2,1,1757.0544287052708,-122.67882235797819,Retired
56.15,31,13265.92,0.42326502798147436,0,2,7917.570007942469,-255.35958930191705,Doctor
524.55,39,8292.75,6.3254047209912265,0,1,2946.480377099201,234.15819997154017,Doctor
535.4,23,651.84,82.1367206676485,3,0,-4694.469007452922,279.71341471100027,Student
56.84,45,7977.78,0.7124789101730056,1,1,2629.5160342109566,-232.16216303845033,Engineer
135.94,71,4710.21,2.886070897051299,2,1,-637.6429606208403,-139.11015524130846,Retired
47.1,42,6308.07,0.7466626083730841,0,1,959.7808972746934,-234.80166420086988,Doctor
124.05,61,7009.54,1.769730966654017,0,1,1661.5968972457176,-160.81543232337813,Doctor
802.89,19,1973.63,40.68087736809837,3,0,-3371.4595417481105,540.2322156796242,Student
193.16,64,2304.56,8.381643350574514,2,0,-3043.0370228351853,-71.53391315026934,Retired
541.52,48,6087.24,8.895985701237343,1,1,741.0771001186995,260.5841481848083,Engineer
20.17,77,3869.37,0.5212734889659041,2,0,-1478.9591488995902,-251.31631444421373,Retired
35.98,40,11147.34,0.32276758401555883,0,2,5798.941239270228,-266.50567710004435,Doctor
273.24,51,2202.21,12.407536066042749,2,0,-3145.065772204757,9.048987485291605,Retired
663.45,67,5897.29,11.250082665088541,2,1,551.6751975336956,383.35951324310815,Retired
343.86,57,3278.65,10.48785323227548,1,0,-2068.3223692940483,75.01121366758116,Engineer
69.38,69,12072.11,0.5747131197446014,0,2,6723.8813121108205,-237.0101708555416,Doctor
75.43,77,1441.86,5.231437171431347,2,0,-3906.210579312474,-185.62114071141053,Retired
414.64,32,7253.22,5.716633440044559,0,1,1906.4812179860664,128.69058648189565,Doctor
86.79,33,8795.37,0.9867691751455595,0,1,3447.209013531571,-205.7077926441291,Doctor
1105.88,34,2636.32,41.947866723311286,1,0,-2707.4532855489424,840.3244594297627,Engineer
14.1,45,6949.21,0.20290076138150953,1,1,1600.77546844291,-270.525158508581,Engineer
63.33,23,792.33,7.992881753814698,3,0,-4555.861435829234,-194.9370127059628,Student
606.27,29,9668.78,6.27038778418787,0,2,4322.832890527589,309.97785774943657,Doctor
4.47,27,1381.75,0.3235028044146915,3,0,-3966.681305132838,-256.49878240920674,Student
289.01,66,4226.26,6.83843398181844,2,1,-1120.9414729239988,16.059799822954233,Retired
338.69,18,1137.89,29.764740001230344,3,0,-4209.1701164314845,79.46896165620143,Student
97.73,69,7885.21,1.2394089694504016,0,1,2537.154092756992,-190.8526751146228,Doctor
1021.16,20,9427.06,10.832221286381968,3,2,4082.8837702773135,725.8340548476599,Student
27.61,54,3679.64,0.7503451424595885,2,0,-1668.685299384928,-243.09371395601934,Retired
284.17,51,3479.56,8.166837186310913,2,0,-1867.6755338782882,14.417944541623626,Retired
76.21,22,664.93,11.461356834554014,3,0,-4683.212891908313,-181.41967488157377,Student
334.79,69,624.09,53.64450640132033,0,0,-4722.963401806939,78.52278242215618,Doctor
584.51,74,3254.56,17.959724202349932,2,0,-2091.3675425795122,315.8973445991868,Retired
432.18,18,678.83,63.66542433304362,3,0,-4667.892360123804,175.8721951349852,Student
134.55,59,14852.42,0.9059129757978835,0,2,9504.42421805142,-183.69193633764468,Doctor
61.66,26,5705.4,1.0807305359834543,3,1,357.15894227198623,-217.69508874291006,Student
12.35,25,1846.85,0.6687061753797006,3,0,-3501.556417611102,-250.5918469391056,Student
213.25,25,677.79,31.46254739668629,3,0,-4669.799967364717,-43.90013114754851,Student
34.93,31,2810.37,1.2428968427644758,1,0,-2537.94390794939,-232.09423951215894,Engineer
959.48,67,10631.43,9.024938319680418,0,2,5287.038681577948,659.0639027488785,Doctor
335.68,24,1188.95,28.23331510997098,3,0,-4158.112659327404,76.20506963246072,Student
423.96,43,8374.38,5.0625837375423615,0,1,3027.683311315265,133.23360706149572,Doctor
361.38,72,4972.92,7.266957843681378,2,1,-373.97156356802225,85.24282833371461,Retired
220.82,42,4298.13,5.137583088459399,1,1,-1049.3941924488227,-52.484259351662786,Engineer
406.12,42,10501.53,3.867246010819376,0,2,5154.7311969397315,106.32148751493526,Doctor
427.83,47,3293.06,12.991867746108483,1,0,-2053.5686571693172,158.94450771238388,Engineer
416.62,26,9700.9,4.294653073426177,3,2,4354.133983615638,120.21426706128375,Student
21.9,28,1052.27,2.0812148973172286,3,0,-4296.084414477875,-237.62259066651274,Student
717.74,42,8375.16,8.569866127930691,1,1,3029.7217962893183,426.9813526902192,Engineer
393.68,55,10135.88,3.8840238834713907,0,2,4789.049047910284,95.45764198696673,Doctor
239.85,70,1477.63,16.23207433525307,2,0,-3869.7639988534484,-21.109616578768822,Retired
237.84,26,8932.39,2.6626692296238748,3,1,3584.8656770929692,-55.26665784598089,Student
459.29,64,1006.12,45.649624299288355,2,0,-4340.3911733719215,201.10027005513473,Retired
196.49,41,7516.56,2.614094745468672,1,1,2168.8949656873674,-90.56233837003504,Engineer
21.23,23,319.18,6.651419261858512,3,0,-5029.1843739182605,-235.04627443789934,Student
95.23,20,966.88,9.849205692536819,3,0,-4381.183811216193,-163.74203570968126,Student
344.87,58,7447.44,4.63071874362197,2,1,2100.4337619877324,58.12509501778317,Retired
129.62,23,620.28,20.8970142516283,3,0,-4727.650448791471,-127.56328862721638,Student
16.53,21,707.95,2.3349106575323115,3,0,-4640.433013514154,-241.5271705745938,Student
277.02,46,8586.38,3.2262723056748017,0,1,3239.054571911046,-14.592660570461476,Doctor
13.02,51,6076.45,0.21426984505755828,0,1,728.0296491089912,-267.88667706031595,Doctor
199.02,22,793.63,25.07717702203798,3,0,-4554.01329919128,-58.8088333766847,Student
684.5,29,6258.63,10.936898330784853,0,1,913.0528194727422,402.80912492997595,Doctor
1173.74,61,10456.24,11.225258792835666,0,2,5112.762690674149,874.0307106430622,Doctor
45.92,26,544.56,8.432495960041136,3,0,-4803.700468582999,-211.26922916684924,Student
331.38,42,844.55,39.237463738085374,1,0,-4502.526112708268,73.71836479776312,Engineer
602.8,60,7417.69,8.126519172410818,2,1,2071.7921142521673,316.1719112207801,Retired
64.12,57,1029.09,6.230747553663917,0,0,-4319.052156831908,-195.16556721970673,Doctor
57.38,28,899.52,6.378957666310922,3,0,-4448.688493360751,-201.38186014285847,Student
94.64,28,586.76,16.129252164428387,3,0,-4761.3043702440045,-162.5202580345645,Student
301.39,47,10548.58,2.857161817040777,0,2,5201.33747783371,1.4144406148652138,Doctor
136.31,74,4384.95,3.108587327107493,2,1,-962.893873960672,-137.34731407683444,Retired
4.39,26,1429.61,0.3070767551989703,3,0,-3918.8235181065443,-256.7839033874189,Student
429.25,29,5019.68,8.551341918209925,1,1,-326.97816057181535,152.87024088650327,Engineer
138.54,60,8274.77,1.6742459307026054,1,1,2926.8724284736372,-151.7150139558533,Engineer
33.03,21,935.88,3.529298628029234,3,0,-4412.437166643711,-225.96824805296316,Student
76.39,30,11584.32,0.6594258445899285,0,2,6236.076352677209,-227.9735716108965,Doctor
25.32,19,1642.34,1.5417026924997261,3,0,-3706.017622166666,-236.73951523821435,Student
330.91,36,6481.35,5.105572141606301,1,1,1134.2658975325003,48.26639997388901,Engineer
153.55,37,5619.91,2.7322501605897607,0,1,272.07792961479663,-125.4208478393054,Doctor
217.61,27,1661.1,13.100355186322318,3,0,-3686.4421314568626,-44.26371762538224,Student
131.69,53,2958.43,4.451347505264617,1,0,-2389.4462555398954,-135.88579990170993,Engineer
953.17,60,3506.11,27.18596963586425,2,0,-1838.2679793471134,683.579121673859,Retired
68.49,67,6683.31,1.024791607751249,2,1,1335.1402871889668,-214.97840963370462,Retired
1493.0,69,1619.16,92.20830554114478,2,0,-3722.9906403831255,1233.1250049312052,Retired
470.62,57,12470.62,3.7738300100556343,0,2,7124.094890674684,162.43620936800312,Doctor
385.35,38,5184.13,7.433262668953132,0,1,-162.70525478279615,108.26837836229618,Doctor
74.72,26,165.75,45.07993966817496,3,0,-5182.458552472846,-179.7869011722747,Student
352.03,27,4846.68,7.263322521808742,3,1,-500.30944430009004,76.3798778352724,Student
275.87,25,1697.58,16.25078052286196,3,0,-3649.7204893102908,13.905953306682818,Student
90.94,63,3896.08,2.334140982731361,2,0,-1451.9663190733618,-180.65463775633856,Retired
206.25,74,3651.07,5.649028914811274,2,0,-1696.4683987155618,-64.24337012387323,Retired
116.76,51,4480.43,2.605999870548139,1,1,-867.5282616591994,-157.33687442788516,Engineer
91.5,47,667.66,13.704580175538448,0,0,-4680.388362640673,-166.05194924682067,Doctor
489.31,43,5595.22,8.745143175782186,1,1,248.83173196828466,210.47890715245018,Engineer
414.49,58,12709.58,3.2612407333680578,0,2,7362.812171427869,105.30143917774922,Doctor
315.13,30,6570.94,4.795813080015949,1,1,1223.7795071411228,32.09624040139528,Engineer
28.38,45,8892.62,0.31914104054822984,0,1,3544.2229432798586,-264.5105105471295,Doctor
456.05,68,11729.51,3.8880567048410377,0,2,6382.945381154216,151.04007311297374,Doctor
277.22,35,12104.51,2.290220752430293,0,2,6757.129409191936,-29.39085665859639,Doctor
54.84,52,3495.51,1.568869778658908,2,0,-1852.699886655152,-215.07124753195762,Retired
29.92,68,7855.01,0.380903397958755,0,1,2506.6624290035497,-258.5305139825487,Doctor
133.06,35,8843.44,1.5046181124087459,1,1,3495.47936362131,-159.6451393269905,Engineer
332.06,29,11826.52,2.807757480645194,0,2,6479.370489592097,26.614598960124965,Doctor
14.34,67,7932.51,0.18077506363055323,2,1,2584.0929800045005,-274.44008599072066,Retired
468.32,69,4710.04,9.94301534594186,2,1,-636.3965189196397,193.32818281138327,Retired
582.17,57,7310.83,7.963117730818525,1,1,1964.8410493911751,295.99701468007424,Engineer
245.62,23,1879.82,13.066144630868914,3,0,-3467.6091717135564,-17.201938725865716,Student
981.9,43,9018.33,10.887825129486279,0,1,3674.020047286099,688.3583863880397,Doctor
83.6,47,13899.24,0.6014717351452309,0,2,8551.021156372859,-230.5900394669397,Doctor
331.22,61,12613.25,2.625968723366302,0,2,7266.129400875066,22.463061888440507,Doctor
57.49,24,765.15,7.513559432790956,3,0,-4583.063976104546,-200.6718343696387,Student
85.58,55,7794.84,1.0979057940894232,1,1,2446.714569277671,-202.6339137177829,Engineer
157.56,43,7541.16,2.0893337364543387,0,1,2193.33063212707,-129.5926596396476,Doctor
230.3,46,8356.88,2.7558131742947136,1,1,3009.3566598582793,-60.329916344604925,Engineer
305.92,72,1445.47,21.16405044725937,2,0,-3901.646320523306,45.21588901274629,Retired
