TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,Channel,CustomerOccupation,PreviousTransactionDate,CustomerAgeBin,Target
476.99,23.0,187.0,1.0,1154.48,2023-01-10 16:00:32,Debit,San Diego,Online,Student,2024-11-04 08:10:10,Young,2
320.11,23.0,130.0,1.0,4076.4799999999996,,Debit,El Paso,Branch,Student,2024-11-04 08:07:38,Young,3
333.39,68.0,35.0,1.0,10628.59,2023-09-11 16:36:59,Debit,Philadelphia,ATM,Doctor,2024-11-04 08:08:37,Senior,3
10.3,47.0,197.0,1.0,7801.32,2023-12-07 16:59:06,Debit,Fresno,ATM,Engineer,2024-11-04 08:10:12,Adult,3
416.55,33.0,73.0,1.0,922.9599999999999,2023-05-05 17:31:53,Debit,Oklahoma City,Online,Engineer,,Adult,2
98.95,75.0,73.0,1.0,5670.82,2023-12-29 17:37:37,Debit,Mesa,Branch,Retired,2024-11-04 08:07:52,Senior,3
18.14,58.0,48.0,1.0,6020.85,2023-02-17 18:46:59,Credit,Milwaukee,ATM,Retired,2024-11-04 08:11:08,Senior,2
215.13,46.0,114.0,1.0,3956.6899999999996,2023-01-05 16:02:42,Debit,Charlotte,Online,Engineer,2024-11-04 08:08:16,Adult,2
218.57,62.0,102.0,1.0,13869.86,2023-10-16 16:30:38,Credit,Memphis,Branch,Doctor,2024-11-04 08:08:19,Senior,3
341.88,43.0,89.0,1.0,4159.52,2023-06-14 16:34:43,Debit,Austin,ATM,Engineer,2024-11-04 08:11:00,Adult,1
691.92,19.0,61.00000000000001,1.0,1084.65,2023-07-10 16:37:18,Debit,Boston,Online,Student,2024-11-04 08:12:13,Young,1
50.43,32.0,51.00000000000001,1.0,9794.26,2023-07-10 16:06:28,Debit,San Jose,Branch,Doctor,2024-11-04 08:09:10,Adult,1
440.43,78.0,22.999999999999996,1.0,5123.24,2023-09-21 17:41:34,Debit,Colorado Springs,Branch,Retired,2024-11-04 08:07:52,Senior,3
299.03,39.0,52.00000000000001,1.0,1381.28,2023-01-19 17:27:01,Debit,Columbus,Branch,Engineer,2024-11-04 08:10:02,Adult,2
1.98,66.0,170.0,1.0,11619.1,2023-12-25 17:41:33,Debit,Seattle,ATM,Doctor,2024-11-04 08:10:47,Senior,3
173.45,31.0,161.0,1.0,9077.62,2023-12-25 16:25:43,Debit,Philadelphia,ATM,Engineer,2024-11-04 08:07:11,Adult,3
438.76,22.0,73.0,1.0,1824.19,2023-02-13 16:48:50,Debit,San Antonio,Branch,Student,2024-11-04 08:11:13,Young,2
519.62,71.0,40.0,1.0,4159.33,2023-11-23 17:42:11,Credit,Washington,Online,Retired,2024-11-04 08:06:37,Senior,3
738.68,50.0,123.99999999999999,1.0,14352.33,2023-03-07 16:36:08,Debit,Chicago,Online,Doctor,2024-11-04 08:11:40,Senior,2
151.14,64.0,37.99999999999999,1.0,2156.54,2023-06-01 16:18:49,Debit,Memphis,Online,Retired,2024-11-04 08:11:40,Senior,1
75.77,51.0,148.0,1.0,8361.7,2023-08-07 17:48:31,Debit,Charlotte,Branch,Engineer,2024-11-04 08:09:47,Senior,1
444.52,27.0,17.0,1.0,5424.6,2023-04-04 16:11:34,Debit,Louisville,Online,Engineer,2024-11-04 08:06:58,Young,2
5.29,52.0,276.0,1.0,11263.89,2023-03-08 18:51:57,Debit,Indianapolis,Online,Doctor,2024-11-04 08:09:14,Senior,2
97.63,48.0,127.0,1.0,12467.31,2023-05-15 16:05:06,Credit,Milwaukee,Online,Doctor,2024-11-04 08:11:10,Adult,1
256.95,26.0,71.0,1.0,2531.24,2023-05-04 16:37:21,Debit,San Diego,Branch,Engineer,2024-11-04 08:08:10,Young,2
734.86,48.0,290.0,1.0,6242.03,2023-12-08 16:36:30,Credit,Boston,Branch,Engineer,2024-11-04 08:08:49,Adult,3
84.28,39.0,142.0,1.0,13586.06,2023-06-12 17:09:17,Debit,Memphis,Branch,Doctor,2024-11-04 08:07:40,Adult,1
202.49,48.0,69.00000000000001,1.0,7447.099999999999,2023-12-28 16:30:32,Credit,Virginia Beach,ATM,Engineer,2024-11-04 08:08:28,Adult,3
154.99,25.0,53.00000000000001,1.0,1419.31,2023-08-28 17:07:08,Debit,Mesa,Branch,Student,2024-11-04 08:08:06,Young,1
481.53,58.0,277.0,1.0,6142.54,2023-09-12 17:21:48,Debit,Atlanta,Branch,Retired,2024-11-04 08:11:54,Senior,3
172.92,20.0,212.0,1.0,416.37,2023-08-28 16:56:05,Debit,Miami,Online,Student,2024-11-04 08:08:14,Young,1
275.59,53.0,238.0,1.0,6313.22,2023-10-10 16:49:03,Credit,Philadelphia,Branch,Retired,2024-11-04 08:10:12,Senior,3
207.2,60.0,133.0,1.0,8092.9400000000005,2024-01-01 16:12:32,Debit,Columbus,Online,Engineer,2024-11-04 08:06:23,Senior,3
136.82,31.0,14.0,1.0,6229.13,2023-08-25 18:24:06,Debit,Chicago,Branch,Engineer,2024-11-04 08:08:03,Adult,1
26.3,32.0,33.0,1.0,7473.73,2023-12-12 16:57:29,Debit,Virginia Beach,ATM,Doctor,2024-11-04 08:09:28,Adult,3
319.5,29.0,69.00000000000001,1.0,2366.3,2023-06-09 16:03:24,Credit,Virginia Beach,Branch,Engineer,2024-11-04 08:10:45,Young,1
182.42,51.0,137.0,1.0,3051.29,2023-03-22 16:59:56,Debit,Kansas City,Branch,Retired,2024-11-04 08:10:41,Senior,2
716.62,44.0,241.0,1.0,6987.4,2023-04-10 16:04:28,Debit,Atlanta,ATM,Doctor,2024-11-04 08:10:05,Adult,2
222.96,65.0,150.0,1.0,7370.41,2023-03-23 17:26:31,Credit,Fresno,ATM,Doctor,2024-11-04 08:12:21,Senior,2
79.77,68.0,167.0,1.0,5010.31,2023-01-23 16:50:55,Debit,San Francisco,ATM,Retired,2024-11-04 08:08:44,Senior,2
592.24,52.0,140.0,1.0,9817.05,2023-10-16 16:49:07,Debit,Tucson,ATM,Doctor,2024-11-04 08:07:20,Senior,3
200.19,52.0,107.99999999999999,1.0,4389.96,2023-07-18 18:11:40,Credit,San Antonio,Branch,Retired,2024-11-04 08:12:17,Senior,1
297.5,73.0,80.0,1.0,6768.14,2023-03-27 17:16:41,Credit,Kansas City,Branch,Retired,2024-11-04 08:07:49,Senior,2
345.86,51.0,145.0,1.0,1504.64,2023-11-20 16:41:44,,Omaha,ATM,Retired,2024-11-04 08:09:26,Senior,3
343.88,63.0,97.0,1.0,6486.18,2023-12-11 16:37:20,Debit,Nashville,Online,Retired,2024-11-04 08:12:01,Senior,3
16.52,25.0,135.0,1.0,835.5299999999999,2023-01-04 17:00:58,Credit,Boston,Online,Student,2024-11-04 08:07:28,Young,2
162.1,41.0,151.0,1.0,8576.65,2023-12-06 17:34:01,Debit,Milwaukee,Branch,Engineer,2024-11-04 08:08:09,Adult,3
36.12,22.0,234.0,1.0,1593.03,2023-11-29 17:55:07,Debit,Houston,Online,Student,2024-11-04 08:08:11,Young,3
354.91,74.0,191.0,1.0,3872.5500000000006,2023-12-18 16:33:07,Debit,Boston,ATM,Retired,2024-11-04 08:09:08,Senior,3
38.41,40.0,117.0,1.0,9129.68,2023-04-11 16:06:20,Debit,Denver,ATM,Doctor,2024-11-04 08:07:27,Adult,2
53.52,49.0,55.0,1.0,2227.49,2023-03-31 16:18:37,Debit,San Diego,Branch,Engineer,2024-11-04 08:08:36,Adult,2
13.3,23.0,63.0,1.0,213.0,2023-06-06 16:36:30,Debit,San Antonio,ATM,Student,2024-11-04 08:09:17,Young,1
189.65,21.0,60.00000000000001,1.0,8457.09,2023-09-25 16:32:45,Debit,Charlotte,ATM,Student,2024-11-04 08:11:01,Young,3
255.32,80.0,26.999999999999996,1.0,6290.62,2023-09-13 16:14:04,Debit,Baltimore,ATM,Retired,2024-11-04 08:07:29,Senior,3
230.51,51.0,56.0,1.0,9522.37,2023-02-17 18:01:18,Credit,Memphis,Branch,Engineer,2024-11-04 08:10:49,Senior,2
237.74,61.0,151.99999999999997,1.0,11795.12,2023-06-12 18:51:29,Debit,Tucson,ATM,Doctor,2024-11-04 08:10:26,Senior,1
512.76,52.0,26.0,1.0,5121.36,2023-04-11 16:37:54,Debit,Fresno,ATM,Doctor,2024-11-04 08:07:06,Senior,2
151.37,54.0,53.00000000000001,1.0,8356.08,2023-04-03 16:55:21,Debit,Baltimore,ATM,Engineer,2024-11-04 08:08:41,Senior,2
85.01,25.0,157.0,1.0,1299.4,2023-01-23 18:35:43,Credit,Portland,ATM,Student,2024-11-04 08:08:58,Young,2
444.47,57.0,61.00000000000001,1.0,6062.94,2023-01-16 16:15:57,Debit,San Jose,Online,Retired,2024-11-04 08:10:42,Senior,2
55.98,24.0,87.0,1.0,7047.04,2023-09-25 16:41:04,Credit,Kansas City,Branch,Student,2024-11-04 08:12:04,Young,3
54.91,41.0,275.0,1.0,7927.2699999999995,2023-02-13 16:08:58,Credit,Columbus,ATM,Engineer,2024-11-04 08:07:25,Adult,2
393.74,26.0,90.0,1.0,1769.06,2023-12-04 18:11:56,Debit,Charlotte,Online,Student,2024-11-04 08:06:52,Young,3
58.94,30.0,26.0,1.0,4575.98,,Debit,Miami,Online,Engineer,2024-11-04 08:08:38,Adult,3
515.57,27.0,56.0,1.0,9269.67,2023-01-02 17:26:34,Debit,Columbus,ATM,Engineer,2024-11-04 08:06:54,Young,2
332.15,59.0,105.0,1.0,9749.46,2023-10-16 17:12:32,Debit,Dallas,ATM,Doctor,2024-11-04 08:07:16,Senior,3
177.94,19.0,173.0,1.0,123.23999999999998,2023-09-26 16:08:25,Debit,Milwaukee,Online,Student,2024-11-04 08:11:29,Young,3
68.68,49.0,141.0,1.0,4718.51,2023-09-18 16:15:19,Debit,Sacramento,,Engineer,2024-11-04 08:06:27,Adult,3
240.03,33.0,30.999999999999996,1.0,7807.73,2023-02-27 17:25:09,Debit,Atlanta,Online,Engineer,2024-11-04 08:09:41,Adult,2
168.34,64.0,240.0,1.0,7483.01,2023-06-27 18:14:30,Debit,Phoenix,ATM,Retired,2024-11-04 08:11:10,Senior,1
474.77,46.0,284.0,1.0,8494.53,2023-10-06 18:26:45,Debit,Boston,Online,Engineer,2024-11-04 08:06:24,Adult,3
451.7,29.0,103.0,1.0,8994.67,2023-03-01 16:56:01,Debit,Chicago,Online,Engineer,2024-11-04 08:10:51,Young,2
243.84999999999997,39.0,43.0,1.0,4576.78,2023-12-20 16:41:44,Debit,Omaha,Branch,Engineer,2024-11-04 08:08:53,Adult,3
5.76,38.0,164.0,1.0,5859.79,2023-08-28 17:13:52,Debit,Houston,Branch,,2024-11-04 08:09:21,Adult,1
435.08,55.0,78.0,1.0,2103.41,2023-07-24 16:01:27,Debit,San Francisco,Online,Engineer,2024-11-04 08:11:15,Senior,1
127.78,20.0,170.0,1.0,1046.66,2023-04-25 16:41:32,Debit,Miami,ATM,Student,2024-11-04 08:10:26,Young,2
23.14,47.0,93.0,1.0,10536.54,2023-11-15 17:23:40,Credit,Mesa,Online,Doctor,2024-11-04 08:09:21,Adult,3
545.87,27.0,41.0,1.0,4860.01,2023-01-02 16:31:28,Debit,Miami,Branch,Engineer,2024-11-04 08:09:44,Young,2
21.21,55.0,37.0,1.0,9575.42,2023-12-04 16:20:16,Debit,Nashville,Online,Engineer,2024-11-04 08:07:18,Senior,3
423.53,50.0,81.0,1.0,5453.4,2023-08-10 17:08:52,Credit,Kansas City,Branch,Doctor,2024-11-04 08:07:23,Senior,1
142.1,18.0,109.0,1.0,1545.64,2023-06-08 17:08:06,Credit,San Francisco,Online,,2024-11-04 08:11:56,Young,1
114.15,19.0,52.00000000000001,1.0,1612.4,2023-02-21 16:47:54,Debit,Atlanta,ATM,Student,2024-11-04 08:08:38,Young,2
275.98,72.0,67.0,1.0,6151.05,2023-12-15 16:04:20,Credit,Washington,Online,Retired,2024-11-04 08:07:16,Senior,3
590.68,27.0,22.999999999999996,1.0,852.1999999999999,2023-09-25 16:56:21,Debit,Washington,Branch,Student,2024-11-04 08:09:15,Young,3
152.42,42.0,176.0,1.0,9141.79,2023-10-23 16:45:37,Debit,San Jose,ATM,Doctor,2024-11-04 08:12:18,Adult,3
395.77,43.0,118.0,1.0,6425.99,2023-02-27 16:24:11,Credit,El Paso,Branch,Doctor,2024-11-04 08:08:17,Adult,2
615.16,26.0,140.0,1.0,214.61,2023-02-06 16:40:27,Debit,Boston,Online,Student,2024-11-04 08:06:37,Young,2
207.82,19.0,30.0,1.0,229.02,2023-02-28 16:34:45,Credit,Las Vegas,Online,Student,2024-11-04 08:07:02,Young,2
220.52,57.0,151.99999999999997,1.0,1793.09,2023-06-07 16:07:22,Debit,Seattle,ATM,Retired,2024-11-04 08:07:19,Senior,1
281.47,34.0,142.0,1.0,4437.48,2023-08-18 17:02:15,Debit,Philadelphia,ATM,Engineer,2024-11-04 08:11:13,Adult,1
57.91,58.0,97.0,1.0,3641.06,2023-11-28 16:45:08,Credit,Sacramento,Branch,Engineer,2024-11-04 08:07:03,Senior,3
30.48,32.0,78.0,1.0,11481.85,2023-12-04 16:27:11,Credit,Seattle,Branch,Doctor,2024-11-04 08:07:38,Adult,3
424.47,22.0,116.00000000000001,1.0,5491.55,2023-02-27 16:05:35,Debit,Oklahoma City,Online,Student,2024-11-04 08:08:43,Young,2
228.4,67.0,116.00000000000001,1.0,9598.43,2023-01-05 16:22:12,Debit,Omaha,ATM,Doctor,2024-11-04 08:09:36,Senior,2
67.17,63.0,48.0,1.0,14410.44,2023-07-03 18:03:48,Debit,Seattle,Online,Doctor,2024-11-04 08:08:55,Senior,1
284.89,53.0,115.0,1.0,9738.6,2023-12-18 17:53:03,Debit,Atlanta,Online,Doctor,2024-11-04 08:06:51,Senior,3
118.69,33.0,296.0,1.0,749.3399999999999,2023-02-13 18:36:21,Debit,Omaha,Online,Doctor,2024-11-04 08:10:00,Adult,2
221.33,27.0,276.0,1.0,1185.43,2023-10-18 18:17:05,Debit,Louisville,ATM,Student,2024-11-04 08:09:51,Young,3
252.31,26.0,172.0,1.0,1584.6,2023-03-29 16:10:33,Credit,Seattle,ATM,Student,2024-11-04 08:12:07,Young,2
58.85,71.0,115.0,1.0,1789.8,2023-05-15 17:15:25,Credit,Milwaukee,Online,Retired,2024-11-04 08:06:34,Senior,1
194.68,32.0,165.0,1.0,14494.18,,Debit,Memphis,Online,Doctor,2024-11-04 08:11:54,Adult,3
433.53,38.0,231.0,1.0,6368.32,2023-10-19 17:06:57,Debit,Philadelphia,Branch,Doctor,2024-11-04 08:09:08,Adult,3
178.26,59.0,59.00000000000001,1.0,1137.13,2023-10-16 16:55:59,Debit,Oklahoma City,ATM,Retired,2024-11-04 08:08:51,Senior,3
237.0,49.0,115.0,1.0,14021.4,2023-02-10 16:50:10,Debit,Tucson,Online,Doctor,2024-11-04 08:08:13,Adult,2
347.63,25.0,272.0,1.0,1400.04,2023-12-13 16:41:13,Credit,Chicago,Online,Student,2024-11-04 08:08:39,Young,3
517.68,31.0,24.0,1.0,11305.81,2023-04-05 17:52:24,Debit,Omaha,ATM,Doctor,2024-11-04 08:08:06,Adult,2
36.25,52.0,75.99999999999999,1.0,193.06,2023-11-27 18:28:57,Debit,Tucson,Branch,Doctor,2024-11-04 08:10:09,Senior,3
46.53,42.0,34.0,1.0,4468.12,2023-06-22 17:27:50,Debit,San Francisco,ATM,Engineer,2024-11-04 08:07:22,Adult,1
207.47,53.0,12.0,1.0,1688.9,2023-10-02 18:57:19,Debit,Miami,ATM,Doctor,2024-11-04 08:07:01,Senior,3
199.7,43.0,285.0,1.0,7574.449999999999,2023-04-03 18:41:57,Debit,Indianapolis,ATM,Engineer,2024-11-04 08:08:58,Adult,2
307.89,62.0,90.0,1.0,2637.55,2023-07-10 16:34:43,Credit,Nashville,Online,Retired,2024-11-04 08:11:34,Senior,1
20.06,27.0,144.0,1.0,445.21,2023-04-19 16:41:27,Debit,Memphis,ATM,Student,2024-11-04 08:10:01,Young,2
236.57,79.0,112.0,1.0,3488.77,2023-09-01 17:51:34,Debit,Sacramento,ATM,Retired,2024-11-04 08:06:31,Senior,1
0.32,39.0,136.0,1.0,7158.58,2023-08-04 17:44:36,Debit,Boston,ATM,Engineer,2024-11-04 08:09:57,Adult,1
14.28,23.0,81.0,1.0,1597.51,2023-09-15 17:03:44,Debit,Phoenix,ATM,Student,2024-11-04 08:07:23,Young,3
232.35,33.0,153.0,1.0,4186.25,2023-05-12 16:14:22,Credit,Atlanta,Branch,Engineer,2024-11-04 08:08:22,Adult,1
317.53,44.0,104.0,1.0,6237.68,2023-02-24 18:25:34,Debit,Miami,Online,Engineer,2024-11-04 08:06:39,Adult,2
74.67,43.0,283.0,1.0,3449.35,2023-05-15 17:37:32,Debit,Indianapolis,ATM,Engineer,2024-11-04 08:11:01,Adult,1
65.01,29.0,67.0,1.0,10235.19,2023-10-24 17:28:18,Credit,Austin,Online,Doctor,2024-11-04 08:09:26,Young,3
0.45,34.0,172.0,1.0,8670.23,2023-07-26 17:29:24,Debit,Kansas City,Branch,Engineer,2024-11-04 08:10:09,Adult,1
364.13,63.0,61.00000000000001,1.0,8198.0,2023-02-03 16:06:00,Debit,Fort Worth,ATM,Doctor,2024-11-04 08:10:23,Senior,2
222.66,39.0,88.0,1.0,14466.38,2023-06-28 16:05:19,Debit,Detroit,Online,Doctor,2024-11-04 08:10:50,Adult,1
638.24,48.0,64.0,1.0,5695.78,2023-03-09 18:04:32,Debit,Phoenix,Branch,Engineer,2024-11-04 08:11:49,Adult,2
241.21,31.0,107.99999999999999,1.0,1220.86,2023-09-25 16:37:04,Debit,Omaha,ATM,Engineer,2024-11-04 08:09:16,Adult,3
171.16,51.0,42.00000000000001,1.0,6126.5,2023-09-28 16:33:08,Debit,New York,Online,Retired,2024-11-04 08:11:02,Senior,3
37.65,27.0,109.0,1.0,411.78,2023-09-25 17:29:01,Credit,San Jose,Online,Student,2024-11-04 08:11:02,Young,3
25.77,68.0,18.0,1.0,4331.54,2023-10-02 16:32:31,Debit,Memphis,Online,Retired,2024-11-04 08:06:40,Senior,3
789.8,40.0,94.0,1.0,13948.09,2023-07-10 16:04:39,Debit,Jacksonville,ATM,Doctor,2024-11-04 08:07:32,Adult,1
806.97,25.0,11.0,1.0,102.2,2023-03-07 17:48:05,Debit,Seattle,Online,Student,2024-11-04 08:08:53,Young,2
364.81,25.0,53.00000000000001,1.0,1145.23,,Debit,Charlotte,Online,Student,2024-11-04 08:07:19,Young,3
490.82,26.0,114.0,1.0,8704.27,2023-06-01 18:04:35,Debit,Kansas City,ATM,Engineer,2024-11-04 08:09:41,Young,1
311.28,49.0,198.0,1.0,135.96,2023-05-22 16:41:12,Debit,Atlanta,Branch,Doctor,2024-11-04 08:09:13,Adult,1
85.03,51.0,48.0,1.0,4597.57,2023-04-10 16:52:51,Debit,San Diego,ATM,Retired,2024-11-04 08:06:59,Senior,2
307.75,64.0,63.0,1.0,1061.58,2023-04-12 17:54:47,Debit,Detroit,Branch,Doctor,2024-11-04 08:10:03,Senior,2
333.67,36.0,68.00000000000001,1.0,9238.08,2023-07-06 18:09:06,Debit,Fort Worth,Online,Engineer,2024-11-04 08:08:44,Adult,1
372.08,66.0,63.0,1.0,13330.74,2023-03-06 16:37:23,Debit,Houston,Branch,Doctor,2024-11-04 08:12:15,Senior,2
502.9,26.0,141.0,1.0,341.24,2023-09-18 17:13:32,Credit,Fresno,Online,Student,2024-11-04 08:08:40,Young,3
103.81,36.0,34.0,1.0,7044.63,2023-09-27 16:39:38,Debit,Oklahoma City,ATM,Doctor,2024-11-04 08:11:54,Adult,3
69.43,30.0,162.0,1.0,9281.85,2023-02-06 17:38:53,Debit,Las Vegas,ATM,Engineer,2024-11-04 08:08:31,Adult,2
110.4,56.0,61.99999999999999,1.0,8639.36,2023-09-21 16:52:18,Credit,San Diego,ATM,Doctor,2024-11-04 08:08:33,Senior,3
275.65,28.0,14.0,1.0,4957.57,2023-08-14 16:52:32,Credit,Atlanta,Branch,Engineer,,Young,1
251.8,62.0,102.0,1.0,11796.66,2023-04-03 16:14:34,Debit,Mesa,ATM,Doctor,2024-11-04 08:10:15,Senior,2
334.07,59.0,200.00000000000003,1.0,7306.79,2023-08-11 17:27:16,Debit,New York,Branch,Engineer,2024-11-04 08:10:28,Senior,1
52.44,27.0,87.0,1.0,3157.75,2023-09-06 18:56:24,Debit,Raleigh,Online,Student,2024-11-04 08:09:31,Young,1
141.37,46.0,77.0,1.0,1019.7699999999999,2023-07-21 16:54:10,Debit,Denver,Online,Engineer,2024-11-04 08:11:41,Adult,1
211.7,50.0,205.0,1.0,12272.78,2023-11-13 16:58:19,Credit,Chicago,Online,Doctor,2024-11-04 08:07:08,Senior,3
308.23,60.0,22.999999999999996,1.0,4150.63,2023-04-17 16:12:22,Debit,Las Vegas,ATM,Retired,2024-11-04 08:11:35,Senior,2
111.41,21.0,181.0,1.0,1204.11,2023-12-27 17:18:17,Debit,Chicago,Branch,Student,2024-11-04 08:10:44,Young,3
675.49,61.0,159.0,1.0,1892.9999999999998,2023-03-15 16:16:53,Debit,Charlotte,ATM,Retired,2024-11-04 08:10:47,Senior,2
29.72,26.0,37.99999999999999,1.0,1059.62,2023-07-19 17:16:18,Debit,San Antonio,ATM,Student,,Young,1
301.73,67.0,163.0,1.0,990.7399999999999,,Debit,Tucson,Online,Doctor,2024-11-04 08:07:10,Senior,3
294.61,60.0,74.0,1.0,7375.59,2023-09-28 18:53:02,Debit,Omaha,Branch,Retired,2024-11-04 08:07:33,Senior,3
106.43,52.0,164.0,1.0,9403.12,2023-04-17 17:32:12,Credit,Phoenix,ATM,Engineer,2024-11-04 08:10:35,Senior,2
381.52,36.0,79.0,1.0,5798.92,2023-11-20 16:42:12,Debit,Seattle,Online,Doctor,2024-11-04 08:11:07,Adult,3
5.66,40.0,33.0,1.0,5434.64,2023-12-04 18:43:37,Debit,Fresno,Branch,Engineer,2024-11-04 08:11:43,Adult,3
209.09,48.0,203.0,1.0,9100.81,2023-11-07 18:44:46,Debit,Virginia Beach,ATM,Doctor,2024-11-04 08:06:31,Adult,3
521.81,47.0,34.0,1.0,4750.96,2023-11-16 17:26:37,Debit,Virginia Beach,ATM,Engineer,2024-11-04 08:07:27,Adult,3
588.36,33.0,134.0,1.0,8434.99,2023-01-09 16:08:44,Debit,Charlotte,Online,Engineer,2024-11-04 08:10:22,Adult,2
146.67,20.0,273.0,1.0,1569.75,2023-10-31 16:05:00,Debit,Albuquerque,Online,Student,2024-11-04 08:11:06,Young,3
57.34,27.0,81.0,1.0,1100.64,2023-10-23 16:03:49,Debit,Atlanta,Online,Student,2024-11-04 08:10:22,Young,3
294.77,77.0,101.0,1.0,2272.17,2023-10-10 17:16:59,Debit,Philadelphia,Online,Retired,2024-11-04 08:10:02,Senior,3
881.32,31.0,59.00000000000001,1.0,2287.93,2023-08-31 17:29:03,,El Paso,Online,Engineer,2024-11-04 08:06:52,Adult,1
162.59,64.0,18.999999999999996,1.0,7104.83,2023-02-22 16:18:32,Debit,Indianapolis,Branch,Retired,2024-11-04 08:08:46,Senior,2
56.15,31.0,77.0,1.0,13265.92,2023-12-28 18:53:29,Debit,Nashville,Branch,Doctor,2024-11-04 08:09:03,Adult,3
524.55,39.0,175.0,1.0,8292.75,2023-09-19 16:32:00,Debit,El Paso,ATM,Doctor,2024-11-04 08:07:00,Adult,3
535.4,23.0,110.0,1.0,651.8399999999999,2023-05-12 18:38:11,Debit,San Diego,Branch,Student,2024-11-04 08:08:50,Young,1
56.84,45.0,185.0,1.0,7977.78,2023-08-14 17:29:30,Debit,Raleigh,ATM,Engineer,2024-11-04 08:09:53,Adult,1
135.94,71.0,258.0,1.0,4710.21,2023-01-18 16:48:32,Debit,Houston,Branch,Retired,2024-11-04 08:10:02,Senior,2
47.1,42.0,178.0,1.0,6308.07,2023-07-03 17:26:49,Credit,Washington,Branch,Doctor,2024-11-04 08:09:40,Adult,1
124.05,61.0,220.0,1.0,7009.54,2023-10-25 16:50:02,Credit,Albuquerque,Branch,Doctor,2024-11-04 08:12:09,Senior,3
802.89,19.0,175.0,1.0,1973.63,2023-08-28 18:32:00,Debit,Chicago,ATM,Student,2024-11-04 08:11:17,Young,1
193.16,64.0,109.0,1.0,2304.56,2023-04-06 16:41:31,Debit,Charlotte,ATM,Retired,2024-11-04 08:07:13,Senior,2
541.52,48.0,161.0,1.0,6087.24,2023-06-28 17:47:15,Credit,Indianapolis,Branch,Engineer,2024-11-04 08:08:36,Adult,1
20.17,77.0,86.0,1.0,3869.3699999999994,2023-01-02 16:45:05,Debit,San Antonio,ATM,Retired,2024-11-04 08:08:39,Senior,2
35.98,40.0,133.0,1.0,11147.34,2023-08-17 16:14:47,Credit,Nashville,Branch,Doctor,2024-11-04 08:06:59,Adult,1
273.24,51.0,173.0,1.0,2202.21,2023-12-12 16:56:18,Debit,Fresno,Branch,Retired,2024-11-04 08:10:05,Senior,3
663.45,67.0,147.0,1.0,5897.29,2023-12-12 17:20:46,Debit,Albuquerque,ATM,Retired,2024-11-04 08:11:40,Senior,3
343.86,57.0,70.0,1.0,3278.65,2023-02-13 16:44:51,Debit,Charlotte,Branch,Engineer,2024-11-04 08:09:48,Senior,2
75.43,77.0,266.0,1.0,1441.86,2023-08-14 16:01:57,Debit,Fresno,ATM,Retired,2024-11-04 08:11:19,Senior,1
414.64,32.0,74.0,1.0,7253.22,2023-04-03 16:27:24,,Mesa,Branch,Doctor,2024-11-04 08:09:17,Adult,2
86.79,33.0,166.0,1.0,8795.37,2023-01-23 16:31:30,Debit,Fort Worth,Branch,Doctor,2024-11-04 08:07:48,Adult,2
14.1,45.0,73.0,1.0,6949.21,2023-12-25 17:13:46,Debit,Louisville,Branch,Engineer,2024-11-04 08:08:16,Adult,3
63.330000000000005,23.0,123.99999999999999,1.0,792.33,2023-12-26 17:10:01,Credit,Louisville,Branch,Student,2024-11-04 08:12:02,Young,3
606.27,29.0,42.00000000000001,1.0,9668.78,2023-06-22 17:05:42,Debit,Louisville,Branch,Doctor,2024-11-04 08:09:33,Young,1
4.47,27.0,132.0,1.0,1381.75,2023-08-14 16:20:49,Debit,Baltimore,Branch,Student,2024-11-04 08:10:24,Young,1
289.01,66.0,96.0,1.0,4226.26,2023-08-28 16:41:21,Debit,Miami,Online,Retired,2024-11-04 08:08:12,Senior,1
338.69,18.0,169.0,1.0,1137.89,2023-10-23 18:46:51,Debit,Virginia Beach,Branch,Student,2024-11-04 08:06:32,Young,3
97.73,69.0,156.0,1.0,7885.209999999999,2023-05-29 17:55:23,Debit,Sacramento,Branch,Doctor,2024-11-04 08:08:27,Senior,1
27.61,54.0,26.0,1.0,3679.64,2023-03-10 16:28:07,Credit,Fort Worth,ATM,Retired,2024-11-04 08:09:16,Senior,2
284.17,51.0,189.0,1.0,3479.56,2023-05-24 16:02:39,Debit,Memphis,ATM,Retired,2024-11-04 08:08:05,Senior,1
76.21,22.0,69.00000000000001,1.0,664.9299999999998,2023-01-10 16:41:42,Debit,Los Angeles,Branch,Student,2024-11-04 08:10:44,Young,2
584.51,74.0,75.99999999999999,1.0,3254.56,2023-08-25 17:47:07,Debit,Denver,ATM,Retired,2024-11-04 08:08:49,Senior,1
432.18,18.0,162.0,1.0,678.8299999999999,2023-05-19 16:31:11,Debit,Las Vegas,Branch,Student,2024-11-04 08:08:30,Young,1
134.55,59.0,165.0,1.0,14852.42,2023-10-09 16:44:50,Debit,San Jose,Online,Doctor,2024-11-04 08:08:25,Senior,3
61.66,26.0,86.0,1.0,5705.4,2023-02-10 16:34:00,Debit,Sacramento,ATM,Student,2024-11-04 08:06:48,Young,2
12.35,25.0,22.0,1.0,1846.85,2023-02-06 18:39:50,Debit,Fresno,Branch,Student,2024-11-04 08:11:12,Young,2
